,Unnamed: 0,ID,Timestamp,Text,Class
549,340,1200905957397683968,2019-11-30 22:34:26,Out with my baby! Still walking off that stuffing! #breastcancer #familytime #Boston #Thanksgivingwithfamily #Redhead #redheadedbeautypic.twitter.com/F6Osdw7rSl,1
550,341,1201992650141961984,2019-12-03 22:32:34,Met with my new GP yesterday and she starts with “Let’s go over your medical history...”  #PTEN #PHTS #hereditarycancer #keeponsurviving #breastcancer,1
551,342,1202723083708195072,2019-12-05 22:55:03,"The holiday season can be a joyous time for some and a stressful time for others. Let’s have some tea and chat about it! Join me on Sunday, Dec. 8th at 5pm EST for my next episode of “Tea & the Big C” #breastcancer #holidays #supportpic.twitter.com/wi7Wtjakr4",0
552,343,1205263902629596928,2019-12-12 23:11:21,⁦@VasanNeil⁩ is presenting our work on double #PIK3CA mutations right now. Go bother him! ⁦@SABCSSanAntonio⁩ #SABCS19 ⁦@OncoAlert⁩ #medtwitter #breastcancer ⁦@sloan_kettering⁩pic.twitter.com/n0adMwBFSe,0
553,344,1205274072806052096,2019-12-12 23:51:46,"I’m feeling well loved tonight, thank you to everyone who has sent me cards over the last few months I can’t tell you just how much they keep me going #getwellsoon #breastcancer @CR_UK @RussellHastings @Martina @SaHall10 @bcbuk3 @BosomFriendsBfd @midgeure1pic.twitter.com/iSgWQTtoBA",1
554,345,1206320571367203072,2019-12-15 21:10:11,"Aww, thx! Fun to party with a purpose. Also, crazy how close to home #breastcancer is for many of us. Mia lost her mom & grandmother. My grandma & 2 aunts were survivors. Sadly, my grandfather succumbed to the disease. #BreastCancerAwareness and holistic supports are critical ",0
555,346,1206702795044400896,2019-12-16 22:29:00,Please help my cousin spread the word. Toxic #chemicals in #hair products are associated w/ higher risk of #breastcancer and disproportionately affect #Blackwomen health outcomes. Sign the petition now & tell the @US_FDA enough is enough! #ToxicFreeHair,0
556,347,1207435371627326976,2019-12-18 23:00:00,"Everyone's #breastcancer story is different, and we want to hear yours. Share what you're going through in the comments below! pic.twitter.com/3tSclpLko0",0
557,349,1208525272858935040,2019-12-21 23:10:53,#Happyholidays2019! Please retweet to help #BikinisForTheCure find a #websitedesigner willing to help our group build a #website!  #breastcancerawareness #breastcancer #webdesign #webdesigner #websitedesign #webdesignerpic.twitter.com/jQM5k1QGtW,0
558,350,1208531256675380992,2019-12-21 23:34:39,Time to see if this can help thicken my #eyebrows. Even after finishing #chemo 16 months ago they're not 100%.  Time will tell whether I fell for the sales pitch from the lovely young lady at my local @BootsUK @BenefitUK  Have any of you tried it? #breastcancer #bccwwpic.twitter.com/nmkXWIF1YK,0
559,351,1209622085997408000,2019-12-24 23:49:13,Question for our #breastcancer & GI #oncologists #HER2 #BRCA - I’ve seen several pts where systemic Rx works really well butCNS mets develop. Don’t believe it’s progression; more so BBB penetration/sanctuary. Next anti-HER2 or chemo besides local XRT? #bcsm #stcsm #esocsmpic.twitter.com/TxGmOKnbaq,0
560,352,1209958448722566912,2019-12-25 22:05:48,Coming up on a year since I was diagnosed w cancer and have been in treatment. Feel rather hopeless somedays & terribly sad. #Hanukkah is usually my favorite holiday. I have cried over the candles every night wondering how many more I have left. #merrychristmas #breastcancer,1
561,353,1210708170022088960,2019-12-27 23:44:56,"I was diagnosed with cancer never felt sick,, to get better I have lost my hair, lost my confidence feel sick daily and want to crawl in bed and quit,, cancer steals your soul not just your body #breastcancer #cancer",1
562,354,1211422271048433920,2019-12-29 23:02:31,Day 5 #12DaysofUCHC: We are grateful for the #women who spoke openly about #breastcancer and #cervicalcancer during our #WomensHealthMonth workshops. Our goal is to increase our community’s #access to #health #education.pic.twitter.com/G45ZveioP3,0
563,355,1211788470898827008,2019-12-30 23:17:40,"As I say in almost every post I share about my sister, she fought #breastcancer for ten years. To anyone who reads this, please get checked. #BreastCancerAwareness #EndCancerpic.twitter.com/voTj3K9rjn",0
564,356,1212505528410213888,2020-01-01 22:46:59,Recently I got very sick at Cracker Barrel after going through chemo and radiation treatments. I had a wonderful young lady as my waitress who prepared our meal to go and left a message for me on a napkin. #crackerbarrel #breastcancerawareness #breastcancer pic.twitter.com/X5N6iz52tL,1
565,357,1212520289608691968,2020-01-01 23:45:39,Met a fellow cancer survivor / miracle Octovia. I was able to share my testimony and Gods goodness with her. #pancreaticcancer #breastcancer . Share ur testimony with others if u have that chance. Never know what might happen pic.twitter.com/I5tnZZGkpZ,0
566,358,1212876256737411072,2020-01-02 23:20:08,"Join our #breastcancer #supportgroup meeting on Jan. 21 to learn about #cancer #resilience from Dr. Guy Maytal (@gmaytal), Chief of Integrated Care & Psychiatric Oncology @WeillCornell @nyphospital.pic.twitter.com/gukSzO0kmJ",0
567,359,1213233847552400896,2020-01-03 23:01:04,"Hi Helen @RealTittyGritty I’m due to have my mastectomy on the 7th Jan, my 2nd major breast surgery in just 7weeks,my SSP has been used up and I’ve a minor shortfall of £57 in my NI so I can’t claim #ESA so in affect being forced back to work with #breastcancer @reallorraine",1
568,362,1213600555387376128,2020-01-04 23:18:14,"At @scg #pinktest to see #AusvNZ bigday for #breastcancer fundraising. Remember Aust has the highest rate of #ProstateCancer in the world. Each year we lose about3.5K men – dads, brothers, sons – to this brutal disease ⁦@ChambersInOz⁩ ⁦⁦@McGrathFdn⁩ ⁦@PCFA⁩pic.twitter.com/Rpf0I4KmhK",0
569,363,1213956012182515968,2020-01-05 22:50:42,"Nothing is changing and this is the result of not being made a research priority. We are on track for 42,000 more deaths. It’s not just breast cancer dying in masses. All stage 4 cancers lack research. Prevent our deaths with better treatments. #cancer #research #breastcancer pic.twitter.com/9wd1HzfZTq",0
570,364,1215405059837758976,2020-01-09 22:48:42,"One year ago today I had my first round of chemo. 6 rounds later, lumpectomy,  20 rounds of radiation,  17 rounds of Herceptin  I am done and cancer free. #breastcancer #Survivor #cancersurvivor #CancerFree #FIGHTER #strongwomen #strongwoman",1
571,365,1215409168586362880,2020-01-09 23:05:01,"Your treatment should be a priority! If you need help paying for treatment or have questions about how to handle your #breastcancer diagnosis, our trained oncology specialists are here to help. Call our helpline today, or email helpline@komen.org pic.twitter.com/yk8pv98fMa",0
572,366,1215773854729231872,2020-01-10 23:14:09,It’s so weird how everything is on my left side. Had shingles last year on my left side. #breastcancer on my left side. Back pain (spondylitis) on my left side. AHHH!!!,1
573,367,1215778326859653120,2020-01-10 23:31:55,"Hey fellow #Cancer Peeps ... we have a bride in the house!  Just stunning Nicole ... I""m sharing because we all need some happy this time of year and this is both happy and beautiful!!!!!!  #happy #breastcancer #wedding",0
574,368,1215785389203623936,2020-01-10 23:59:59,Didnt get much #writing done today. #WritingCommnunity Next week I'll get to see my mom. Can't wait to see how she's recovering from her #cancer treatment. This is her 2nd time overcoming #breastcancer & I cant wait to see her. I hope she likes my new hairstyle & also #fuckcancerpic.twitter.com/ZNS6hse08g,0
575,369,1216850848376147968,2020-01-13 22:33:44,Hello ! Smiling coz my hair is growing back fast after chemo ! #kickcancersarse #breastcancer #cancersuckspic.twitter.com/1cImxmL1aZ,1
576,370,1216852979615194880,2020-01-13 22:42:13,Yes it is. Saw calendar girls the musical last year. Very good and brought me to tears . I'd just started on my #treatmentjourney for #breastcancer pic.twitter.com/1N5rxjxwUE,0
577,371,1216855046480104960,2020-01-13 22:50:25,For me #ColdFeet was a very hard watch .. just a little to close to home #breastcancer,0
578,372,1217206126099475968,2020-01-14 22:05:29,Absolutely loved this episode . What a fascinating man. So calm and dignified. How did he manage to look so dapper throughout.  I want to be there so much. perfect escape from my #treatmentjourney for #breastcancer peace quiet and clean air utter bliss ,1
579,374,1218308746272742912,2020-01-17 23:06:54,@LSUgym tonight! Got our pink and blue on for #breastcancer and #prostateawareness,0
580,375,1218317515950108928,2020-01-17 23:41:45,"Typical behavior by @TheDemocrats like @keithellison. When I and my wife were forced by corrupt action of @RamseyCounty to spend ourselves together to 20% BELOW poverty for her to get #breastcancer treatment @AGEllison filed calling it ""BEAST cancer"".",0
581,376,1218664772381696000,2020-01-18 22:41:38,"Yeah, everybody has strength and courage. I have more than she does as @AGEllison and @LoriSwansonMN have been attacking my family by removing #breastcancer treatment coverage to ""expand @MedicaidGov."" Political and illegal.",0
582,377,1219002696797057024,2020-01-19 21:04:25,"Is it just me but when an #interview is about #breastcancer, shouldn't the transcriber be able to work out the speakers are talking about a radical #mastectomy NOT a radical vasectomy? I did a massive double take when I saw the #transcript... #writingcommunity",0
583,378,1219388435233938944,2020-01-20 22:37:12,"It took me over 10 months after treatment to seak support from others that had gone through, were going through #Cancer best desicion I made  because diagnosis and treatment is just the tip of the iceberg #breastcancerawareness #BreastCancer #ColdFeet #coldfeet",1
584,379,1219400846154354944,2020-01-20 23:26:31,@ColdFeetTV this is so we'll scripted and acted.  Helping me articulate so many feelings. Someone very close to this must have been through it. #breastcancer,0
585,380,1219753875307213056,2020-01-21 22:49:20,"I've recently taken up photography as a way of helping me recover and gain strength again following my cancer treatment, today I took this photo, it actually made me cry. @Changes4living @BCCare #breastcancer pic.twitter.com/GxxPLqQQR3",1
586,381,1220471043711741952,2020-01-23 22:19:06,"Today I was diagnosed with inflammatory breast cancer. Not the best day of my life, but certainly not my last. Prosecco - for now. #breastcancer",1
587,382,1220483799005396992,2020-01-23 23:09:47,"#Cancer #thrivers, did you celebrate your 5 year NED? Although for #breastcancer recurrence doesn't drop to zero, my oncologist said it is worth celebrating. If you celebrated, what did you do?",1
588,383,1220834415292621056,2020-01-24 22:23:01,"""I have moments of fear, darkness & disbelief but I try to learn from my emotions on how to become stronger & accept the challenge. I applaud & appreciate everything this organization strives for and I hope to be crossing that finish line!""- Valerie, #breastcancer survivor pic.twitter.com/K7pqkuXEDs",1
589,384,1220841051142991872,2020-01-24 22:49:23,Yes that is true #breastcancer 10 year survival rate is 78% but the incidence is going up as we are living longer,0
590,385,1221193638039952896,2020-01-25 22:10:26,Respect to the #breastcancer story on #casualty tonight. Incredible make up and acting. A couple of girlfriends and a family member of mine  had breast cancer.  Girls and guys should always check their tissues regular. Boobs and testicals.  Be safe xxx #CancerAwareness #cruk,0
591,386,1221212315833504000,2020-01-25 23:24:39,Continue to support the #Amazing @PinkSisters__ and our Principal received this certificate for doing what she will always do for such brave Ladies and Fantastic Charity  #Support #breastcancer #charity #StokeOnTrent #ABSODfamilypic.twitter.com/mXgihM2E0x,0
592,387,1221553446559591936,2020-01-26 22:00:11,"#15 Carla #SASWhoDaresWins is my new hero for @theBreastCentre gym! Watching her lift barrels, run up mountains, carry someone on her shoulders and abseil off a cliff ONE year after surgery,  #chemo and #radiotherapy for #breastcancer is truly inspirational #strongwomenpic.twitter.com/pGeTNHhpKF",0
593,388,1221575060416335872,2020-01-26 23:26:04,#Good #evening my #friends at #Twitter @BB19KEVIN @ZacEfron @DylanEfron @DohertyShannen My #youngest son Michael who has #DownSyndrome sent this #vase of #beautiful #flowers today to #cheer me up about my #breastcancer returning Have an #amazing #evening #God #blesspic.twitter.com/TfvwzXLiTW,1
